Name,Phy,EFN
Meranoplus peringueyi,Meranoplus_peringueyi,0
Meranoplus puryi,Meranoplus_puryi,0
Meranoplus raripilis,Meranoplus_raripilis,0
Mesoponera caffraria,Mesoponera_caffraria,0
Mesoponera melanaria,Mesoponera_melanaria,0
Mesostruma spinosa,Mesostruma_spinosa,0
Messor abdelazizi,Messor_abdelazizi,0
Messor aciculatus,Messor_aciculatus,0
Messor aegyptiacus,Messor_aegyptiacus,0
Messor angularis,Messor_angularis,0
Messor antennatus,Messor_antennatus,0
Messor aralocaspius,Messor_aralocaspius,0
Messor arenarius,Messor_arenarius,0
Messor barbarus,Messor_barbarus,0
Messor berbericus,Messor_berbericus,0
Messor bouvieri,Messor_bouvieri,0
Messor boyeri,Messor_boyeri,0
Messor buettikeri,Messor_buettikeri,0
Messor caducus,Messor_caducus,0
Messor capensis,Messor_capensis,0
Messor capitatus,Messor_capitatus,0
Messor caviceps,Messor_caviceps,0
Messor celiae,Messor_celiae,0
Messor cephalotes,Messor_cephalotes,0
Messor chicoensis,Messor_chicoensis,0
Messor denticulatus,Messor_denticulatus,0
Messor ebeninus,Messor_ebeninus,0
Messor eglalae,Messor_eglalae,0
Messor erectus,Messor_erectus,0
Messor ferreri,Messor_ferreri,0
Messor foreli,Messor_foreli,0
Messor galla,Messor_galla,0
Messor hismai,Messor_hismai,0
Messor hispanicus,Messor_hispanicus,0
Messor hoggarensis,Messor_hoggarensis,0
Messor intermedius,Messor_intermedius,0
Messor lobicornis,Messor_lobicornis,0
Messor luridus,Messor_luridus,0
Messor lusitanicus,Messor_lusitanicus,0
Messor marocanus,Messor_marocanus,0
Messor meridionalis,Messor_meridionalis,0
Messor minor,Messor_minor,0
Messor muraywahus,Messor_muraywahus,0
Messor muscatus,Messor_muscatus,0
Messor oertzeni,Messor_oertzeni,0
Messor orientalis,Messor_orientalis,0
Messor picturatus,Messor_picturatus,0
Messor regalis,Messor_regalis,0
Messor rufitarsis,Messor_rufitarsis,0
Messor rugosus,Messor_rugosus,0
Messor sanctus,Messor_sanctus,0
Messor sanganus,Messor_sanganus,0
Messor semirufus,Messor_semirufus,0
Messor striativentris,Messor_striativentris,0
Messor striatulus,Messor_striatulus,0
Messor structor,Messor_structor,0
Messor timidus,Messor_timidus,0
Messor vaucheri,Messor_vaucheri,0
Messor wasmanni,Messor_wasmanni,0
Metapone hewitti,Metapone_hewitti,0
Metapone madagascarica,Metapone_madagascarica,0
Metapone quadridentata,Metapone_quadridentata,0
Metapone vincimus,Metapone_vincimus,0
Monomorium abeillei,Monomorium_abeillei,0
Monomorium acutinode,Monomorium_acutinode,0
Monomorium aeyade,Monomorium_aeyade,0
Monomorium aithoderum,Monomorium_aithoderum,0
Monomorium albopilosum,Monomorium_albopilosum,0
Monomorium algiricum,Monomorium_algiricum,0
Monomorium antarcticum,Monomorium_antarcticum,0
Monomorium antipodum,Monomorium_antipodum,0
Monomorium asiriense,Monomorium_asiriense,0
Monomorium baushare,Monomorium_baushare,0
Monomorium bicolor,Monomorium_bicolor,0
Monomorium boltoni,Monomorium_boltoni,0
Monomorium brunneolucidulum,Monomorium_brunneolucidulum,0
Monomorium buettikeri,Monomorium_buettikeri,0
Monomorium carbonarium,Monomorium_carbonarium,0
Monomorium chinense,Monomorium_chinense,0
Monomorium concolor,Monomorium_concolor,0
Monomorium creticum,Monomorium_creticum,0
Monomorium dammame,Monomorium_dammame,0
Monomorium delagoense,Monomorium_delagoense,0
Monomorium denticulatum,Monomorium_denticulatum,0
Monomorium dichroum,Monomorium_dichroum,0
Monomorium dirie,Monomorium_dirie,0
Monomorium dryhimi,Monomorium_dryhimi,0
Monomorium ebeninum,Monomorium_ebeninum,0
Monomorium ergatogyna,Monomorium_ergatogyna,0
Monomorium exiguum,Monomorium_exiguum,0
Monomorium fayfaense,Monomorium_fayfaense,0
Monomorium fezzanense,Monomorium_fezzanense,0
Monomorium fieldi,Monomorium_fieldi,0
Monomorium floricola,Monomorium_floricola,0
Monomorium fridae,Monomorium_fridae,0
Monomorium hanaqe,Monomorium_hanaqe,0
Monomorium hanneli,Monomorium_hanneli,0
Monomorium hemame,Monomorium_hemame,0
Monomorium holothir,Monomorium_holothir,0
Monomorium indicum,Monomorium_indicum,0
Monomorium intrudens,Monomorium_intrudens,0
Monomorium jizane,Monomorium_jizane,0
Monomorium kiliani,Monomorium_kiliani,0
Monomorium knappi,Monomorium_knappi,0
Monomorium latinode,Monomorium_latinode,0
Monomorium leae,Monomorium_leae,0
Monomorium libanicum,Monomorium_libanicum,0
Monomorium liliuokalanii,Monomorium_liliuokalanii,0
Monomorium madecassum,Monomorium_madecassum,0
Monomorium mahyoubi,Monomorium_mahyoubi,0
Monomorium majarishe,Monomorium_majarishe,0
Monomorium marmule,Monomorium_marmule,0
Monomorium matame,Monomorium_matame,0
Monomorium minimum,Monomorium_minimum,0
Monomorium mintiribe,Monomorium_mintiribe,0
Monomorium minutum,Monomorium_minutum,0
Monomorium moathi,Monomorium_moathi,0
Monomorium monomorium,Monomorium_monomorium,0
Monomorium najrane,Monomorium_najrane,0
Monomorium niloticum,Monomorium_niloticum,0
Monomorium nimihil,Monomorium_nimihil,0
Monomorium occidaneum,Monomorium_occidaneum,0
Monomorium opacum,Monomorium_opacum,0
Monomorium orientale,Monomorium_orientale,0
Monomorium pharaonis,Monomorium_pharaonis,0
Monomorium pseudoepixenus,Monomorium_pseudoepixenus,0
Monomorium qarahe,Monomorium_qarahe,0
Monomorium rothsteini,Monomorium_rothsteini,0
Monomorium rubriceps,Monomorium_rubriceps,0
Monomorium ruzskyi,Monomorium_ruzskyi,0
Monomorium salomonis,Monomorium_salomonis,0
Monomorium sarawatensis,Monomorium_sarawatensis,0
Monomorium schurri,Monomorium_schurri,0
Monomorium smithii,Monomorium_smithii,0
Monomorium subcomae,Monomorium_subcomae,0
Monomorium subopacum,Monomorium_subopacum,0
Monomorium sydneyense,Monomorium_sydneyense,0
Monomorium termitobium,Monomorium_termitobium,0
Monomorium triviale,Monomorium_triviale,0
Monomorium venustum,Monomorium_venustum,0
Monomorium willowmorense,Monomorium_willowmorense,0
Monomorium wilsoni,Monomorium_wilsoni,0
Mycetagroicus cerradensis,Mycetagroicus_cerradensis,0
Mycetagroicus inflatus,Mycetagroicus_inflatus,0
Mycetagroicus triangularis,Mycetagroicus_triangularis,0
Mycetagroicus urbanus,Mycetagroicus_urbanus,0
Mycetarotes parallelus,Mycetarotes_parallelus,0
Mycetophylax brittoni,Mycetophylax_brittoni,0
Mycetophylax conformis,Mycetophylax_conformis,0
Mycetophylax morschi,Mycetophylax_morschi,0
Mycetophylax simplex,Mycetophylax_simplex,0
Mycetosoritis clorindae,Mycetosoritis_clorindae,0
Mycetosoritis explicata,Mycetosoritis_explicata,0
Mycetosoritis hartmanni,Mycetosoritis_hartmanni,0
Mycetosoritis vinsoni,Mycetosoritis_vinsoni,0
Mycocepurus castrator,Mycocepurus_castrator,0
Mycocepurus goeldii,Mycocepurus_goeldii,0
Mycocepurus smithii,Mycocepurus_smithii,0
Myopias conicara,Myopias_conicara,0
Myopias emeryi,Myopias_emeryi,0
Myopias maligna,Myopias_maligna,0
Myopias shivalikensis,Myopias_shivalikensis,0
Myopias tasmaniensis,Myopias_tasmaniensis,0
Myopopone castanea,Myopopone_castanea,0
Myrcidris epicharis,Myrcidris_epicharis,0
Myrmecia apicalis,Myrmecia_apicalis,0
Myrmecia banksi,Myrmecia_banksi,0
Myrmecia brevinoda,Myrmecia_brevinoda,0
Myrmecia croslandi,Myrmecia_croslandi,0
Myrmecia desertorum,Myrmecia_desertorum,0
Myrmecia dispar,Myrmecia_dispar,0
Myrmecia flavicoma,Myrmecia_flavicoma,0
Myrmecia forficata,Myrmecia_forficata,0
Myrmecia froggatti,Myrmecia_froggatti,0
Myrmecia fulvipes,Myrmecia_fulvipes,0
Myrmecia gratiosa,Myrmecia_gratiosa,0
Myrmecia gulosa,Myrmecia_gulosa,0
Myrmecia inquilina,Myrmecia_inquilina,0
Myrmecia ludlowi,Myrmecia_ludlowi,0
Myrmecia michaelseni,Myrmecia_michaelseni,0
Myrmecia nigriceps,Myrmecia_nigriceps,0
Myrmecia nigriscapa,Myrmecia_nigriscapa,0
Myrmecia nigrocincta,Myrmecia_nigrocincta,0
Myrmecia pavida,Myrmecia_pavida,0
Myrmecia pilosula,Myrmecia_pilosula,0
Myrmecia pyriformis,Myrmecia_pyriformis,0
Myrmecia regularis,Myrmecia_regularis,0
Myrmecia simillima,Myrmecia_simillima,0
Myrmecia tarsata,Myrmecia_tarsata,0
Myrmecia urens,Myrmecia_urens,0
Myrmecia varians,Myrmecia_varians,0
Myrmecia vindex,Myrmecia_vindex,0
Myrmecina americana,Myrmecina_americana,0
Myrmecina cacabau,Myrmecina_cacabau,0
Myrmecina flava,Myrmecina_flava,0
Myrmecina graminicola,Myrmecina_graminicola,0
Myrmecina guangxiensis,Myrmecina_guangxiensis,0
Myrmecina nipponica,Myrmecina_nipponica,0
Myrmecina striata,Myrmecina_striata,0
Myrmecina taiwana,Myrmecina_taiwana,0
Myrmecocystus christineae,Myrmecocystus_christineae,0
Myrmecocystus depilis,Myrmecocystus_depilis,0
Myrmecocystus flaviceps,Myrmecocystus_flaviceps,0
Myrmecocystus hammettensis,Myrmecocystus_hammettensis,0
Myrmecocystus melliger,Myrmecocystus_melliger,0
Myrmecocystus mendax,Myrmecocystus_mendax,0
Myrmecocystus mexicanus,Myrmecocystus_mexicanus,0
Myrmelachista ambigua,Myrmelachista_ambigua,0
Myrmelachista catharinae,Myrmelachista_catharinae,0
Myrmelachista flavocotea,Myrmelachista_flavocotea,0
Myrmelachista gagatina,Myrmelachista_gagatina,0
Myrmelachista gallicola,Myrmelachista_gallicola,0
Myrmelachista goetschi,Myrmelachista_goetschi,0
Myrmelachista nodigera,Myrmelachista_nodigera,0
Myrmelachista plebecula,Myrmelachista_plebecula,0
Myrmelachista ramulorum,Myrmelachista_ramulorum,0
Myrmelachista ruszkii,Myrmelachista_ruszkii,0
Myrmelachista schumanni,Myrmelachista_schumanni,0
Myrmica adrijae,Myrmica_adrijae,0
Myrmica afghanica,Myrmica_afghanica,0
Myrmica alaskensis,Myrmica_alaskensis,0
Myrmica aloba,Myrmica_aloba,0
Myrmica americana,Myrmica_americana,0
Myrmica anatolica,Myrmica_anatolica,0
Myrmica angulinodis,Myrmica_angulinodis,0
Myrmica arnoldii,Myrmica_arnoldii,0
Myrmica bactriana,Myrmica_bactriana,0
Myrmica bergi,Myrmica_bergi,0
Myrmica bibikoffi,Myrmica_bibikoffi,0
Myrmica brevispinosa,Myrmica_brevispinosa,0
Myrmica caeca,Myrmica_caeca,0
Myrmica caucasicola,Myrmica_caucasicola,0
Myrmica commarginata,Myrmica_commarginata,0
Myrmica constricta,Myrmica_constricta,0
Myrmica curiosa,Myrmica_curiosa,0
Myrmica curvispinosa,Myrmica_curvispinosa,0
Myrmica curvithorax,Myrmica_curvithorax,0
Myrmica daurica,Myrmica_daurica,0
Myrmica deplanata,Myrmica_deplanata,0
Myrmica detritinodis,Myrmica_detritinodis,0
Myrmica discontinua,Myrmica_discontinua,0
Myrmica eidmanni,Myrmica_eidmanni,0
Myrmica elbrusi,Myrmica_elbrusi,0
Myrmica elmesi,Myrmica_elmesi,0
Myrmica ereptrix,Myrmica_ereptrix,0
Myrmica excelsa,Myrmica_excelsa,0
Myrmica forcipata,Myrmica_forcipata,0
Myrmica fortior,Myrmica_fortior,0
Myrmica fracticornis,Myrmica_fracticornis,0
Myrmica gallienii,Myrmica_gallienii,0
Myrmica gigantea,Myrmica_gigantea,0
Myrmica glacialis,Myrmica_glacialis,0
Myrmica hecate,Myrmica_hecate,0
Myrmica hellenica,Myrmica_hellenica,0
Myrmica hirsuta,Myrmica_hirsuta,0
Myrmica incompleta,Myrmica_incompleta,0
Myrmica inezae,Myrmica_inezae,0
Myrmica intermedia,Myrmica_intermedia,0
Myrmica jennyae,Myrmica_jennyae,0
Myrmica jessensis,Myrmica_jessensis,0
Myrmica kabylica,Myrmica_kabylica,0
Myrmica kamtschatica,Myrmica_kamtschatica,0
Myrmica karavajevi,Myrmica_karavajevi,0
Myrmica kasczenkoi,Myrmica_kasczenkoi,0
Myrmica kirbii,Myrmica_kirbii,0
Myrmica koreana,Myrmica_koreana,0
Myrmica kothiensis,Myrmica_kothiensis,0
Myrmica kotokui,Myrmica_kotokui,0
Myrmica kurokii,Myrmica_kurokii,0
Myrmica lampra,Myrmica_lampra,0
Myrmica latifrons,Myrmica_latifrons,0
Myrmica laurae,Myrmica_laurae,0
Myrmica lemasnei,Myrmica_lemasnei,0
Myrmica lobicornis,Myrmica_lobicornis,0
Myrmica lobifrons,Myrmica_lobifrons,0
Myrmica lobulicornis,Myrmica_lobulicornis,0
Myrmica lonae,Myrmica_lonae,0
Myrmica longisculpta,Myrmica_longisculpta,0
Myrmica luteola,Myrmica_luteola,0
Myrmica mixta,Myrmica_mixta,0
Myrmica nefaria,Myrmica_nefaria,0
Myrmica nodicornis,Myrmica_nodicornis,0
Myrmica pararitae,Myrmica_pararitae,0
Myrmica pelops,Myrmica_pelops,0
Myrmica pinetorum,Myrmica_pinetorum,0
Myrmica pisarskii,Myrmica_pisarskii,0
Myrmica poldii,Myrmica_poldii,0
Myrmica polyglypta,Myrmica_polyglypta,0
Myrmica pseudorugosa,Myrmica_pseudorugosa,0
Myrmica punctiventris,Myrmica_punctiventris,0
Myrmica radchenkoi,Myrmica_radchenkoi,0
Myrmica ravasinii,Myrmica_ravasinii,0
Myrmica religiosa,Myrmica_religiosa,0
Myrmica rigatoi,Myrmica_rigatoi,0
Myrmica ritae,Myrmica_ritae,0
Myrmica rudis,Myrmica_rudis,0
Myrmica ruginodis,Myrmica_ruginodis,0
Myrmica rugosa,Myrmica_rugosa,0
Myrmica rugulosa,Myrmica_rugulosa,0
Myrmica rupestris,Myrmica_rupestris,0
Myrmica salina,Myrmica_salina,0
Myrmica saposhnikovi,Myrmica_saposhnikovi,0
Myrmica scabrinodis,Myrmica_scabrinodis,0
Myrmica schencki,Myrmica_schencki,0
Myrmica schoedli,Myrmica_schoedli,0
Myrmica sinoschencki,Myrmica_sinoschencki,0
Myrmica slovaca,Myrmica_slovaca,0
Myrmica smythiesii,Myrmica_smythiesii,0
Myrmica specioides,Myrmica_specioides,0
Myrmica spinosior,Myrmica_spinosior,0
Myrmica striolagaster,Myrmica_striolagaster,0
Myrmica sulcinodis,Myrmica_sulcinodis,0
Myrmica symbiotica,Myrmica_symbiotica,0
Myrmica taediosa,Myrmica_taediosa,0
Myrmica tahoensis,Myrmica_tahoensis,0
Myrmica taibaiensis,Myrmica_taibaiensis,0
Myrmica tamarae,Myrmica_tamarae,0
Myrmica tenuispina,Myrmica_tenuispina,0
Myrmica transsibirica,Myrmica_transsibirica,0
Myrmica tulinae,Myrmica_tulinae,0
Myrmica urbanii,Myrmica_urbanii,0
Myrmica vandeli,Myrmica_vandeli,0
Myrmica weberi,Myrmica_weberi,0
Myrmica weii,Myrmica_weii,0
Myrmica xavieri,Myrmica_xavieri,0
Myrmicaria arachnoides,Myrmicaria_arachnoides,0
Myrmicaria melanogaster,Myrmicaria_melanogaster,0
Myrmicaria natalensis,Myrmicaria_natalensis,0
Myrmicaria nigra,Myrmicaria_nigra,0
Myrmicaria opaciventris,Myrmicaria_opaciventris,0
Myrmicaria striata,Myrmicaria_striata,0
Myrmicocrypta bucki,Myrmicocrypta_bucki,0
Myrmicocrypta camargoi,Myrmicocrypta_camargoi,0
Myrmicocrypta ednaella,Myrmicocrypta_ednaella,0
Myrmicocrypta erectapilosa,Myrmicocrypta_erectapilosa,0
Myrmoteras arcoelinae,Myrmoteras_arcoelinae,0
Myrmoteras baslerorum,Myrmoteras_baslerorum,0
Myrmoteras binghamii,Myrmoteras_binghamii,0
Myrmoteras brigitteae,Myrmoteras_brigitteae,0
Myrmoteras concolor,Myrmoteras_concolor,0
Myrmoteras cuneonodum,Myrmoteras_cuneonodum,0
Myrmoteras danieli,Myrmoteras_danieli,0
Myrmoteras elfeorum,Myrmoteras_elfeorum,0
Myrmoteras estrudae,Myrmoteras_estrudae,0
Myrmoteras iriodum,Myrmoteras_iriodum,0
Myrmoteras ivani,Myrmoteras_ivani,0
Myrmoteras jaitrongi,Myrmoteras_jaitrongi,0
Myrmoteras marianneae,Myrmoteras_marianneae,0
Myrmoteras maudeae,Myrmoteras_maudeae,0
Myrmoteras namphuong,Myrmoteras_namphuong,0
Myrmoteras nicoletteae,Myrmoteras_nicoletteae,0
Myrmoteras opalinum,Myrmoteras_opalinum,0
Myrmoteras susanneae,Myrmoteras_susanneae,0
Myrmoteras tomimasai,Myrmoteras_tomimasai,0
Myrmoteras tonboli,Myrmoteras_tonboli,0
Myrmoteras toro,Myrmoteras_toro,0
Myrmoxenus kraussei,Myrmoxenus_kraussei,0
Myrmoxenus tamarae,Myrmoxenus_tamarae,0
Mystrium barrybressleri,Mystrium_barrybressleri,0
Mystrium camillae,Mystrium_camillae,0
Mystrium leonie,Mystrium_leonie,0
Mystrium maren,Mystrium_maren,0
Mystrium mysticum,Mystrium_mysticum,0
Mystrium oberthueri,Mystrium_oberthueri,0
Mystrium rogeri,Mystrium_rogeri,0
Nebothriomyrmex majeri,Nebothriomyrmex_majeri,0
Neivamyrmex agilis,Neivamyrmex_agilis,0
Neivamyrmex albacorpus,Neivamyrmex_albacorpus,0
Neivamyrmex baylori,Neivamyrmex_baylori,0
Neivamyrmex carolinensis,Neivamyrmex_carolinensis,0
Neivamyrmex chamelensis,Neivamyrmex_chamelensis,0
Neivamyrmex compressinodis,Neivamyrmex_compressinodis,0
Neivamyrmex crassiscapus,Neivamyrmex_crassiscapus,0
Neivamyrmex curvinotus,Neivamyrmex_curvinotus,0
Neivamyrmex digitistipus,Neivamyrmex_digitistipus,0
Neivamyrmex dorbignii,Neivamyrmex_dorbignii,0
Neivamyrmex enzmanni,Neivamyrmex_enzmanni,0
Neivamyrmex fuscipennis,Neivamyrmex_fuscipennis,0
Neivamyrmex halidaii,Neivamyrmex_halidaii,0
Neivamyrmex harrisii,Neivamyrmex_harrisii,0
Neivamyrmex hetschkoi,Neivamyrmex_hetschkoi,0
Neivamyrmex impudens,Neivamyrmex_impudens,0
Neivamyrmex iridescens,Neivamyrmex_iridescens,0
Neivamyrmex legionis,Neivamyrmex_legionis,0
Neivamyrmex leonardi,Neivamyrmex_leonardi,0
Neivamyrmex melshaemeri,Neivamyrmex_melshaemeri,0
Neivamyrmex moseri,Neivamyrmex_moseri,0
Neivamyrmex nigrescens,Neivamyrmex_nigrescens,0
Neivamyrmex nordenskioldii,Neivamyrmex_nordenskioldii,0
Neivamyrmex nyensis,Neivamyrmex_nyensis,0
Neivamyrmex opacithorax,Neivamyrmex_opacithorax,0
Neivamyrmex pertii,Neivamyrmex_pertii,0
Neivamyrmex pilosus,Neivamyrmex_pilosus,0
Neivamyrmex punctaticeps,Neivamyrmex_punctaticeps,0
Neivamyrmex raptans,Neivamyrmex_raptans,0
Neivamyrmex raptor,Neivamyrmex_raptor,0
Neivamyrmex rugulosus,Neivamyrmex_rugulosus,0
Neivamyrmex schmitti,Neivamyrmex_schmitti,0
Neivamyrmex sumichrasti,Neivamyrmex_sumichrasti,0
Neivamyrmex swainsonii,Neivamyrmex_swainsonii,0
Neivamyrmex texanus,Neivamyrmex_texanus,0
Neivamyrmex wheeleri,Neivamyrmex_wheeleri,0
Neoponera apicalis,Neoponera_apicalis,0
Neoponera obscuricornis,Neoponera_obscuricornis,0
Neoponera unidentata,Neoponera_unidentata,0
Neoponera villosa,Neoponera_villosa,0
Nesomyrmex asper,Nesomyrmex_asper,0
Nesomyrmex echinatinodis,Nesomyrmex_echinatinodis,0
Nesomyrmex pittieri,Nesomyrmex_pittieri,0
Nesomyrmex spininodis,Nesomyrmex_spininodis,0
Nesomyrmex tristani,Nesomyrmex_tristani,0
Nesomyrmex vargasi,Nesomyrmex_vargasi,0
Nomamyrmex esenbeckii,Nomamyrmex_esenbeckii,0
Nothomyrmecia macrops,Nothomyrmecia_macrops,0
Notoncus capitatus,Notoncus_capitatus,0
Notoncus ectatommoides,Notoncus_ectatommoides,0
Notoncus hickmani,Notoncus_hickmani,0
Notostigma carazzii,Notostigma_carazzii,0
Nylanderia amia,Nylanderia_amia,0
Nylanderia arenivaga,Nylanderia_arenivaga,0
Nylanderia assimilis,Nylanderia_assimilis,0
Nylanderia boltoni,Nylanderia_boltoni,0
Nylanderia bourbonica,Nylanderia_bourbonica,0
Nylanderia dugasi,Nylanderia_dugasi,0
Nylanderia faisonensis,Nylanderia_faisonensis,0
Nylanderia flavipes,Nylanderia_flavipes,0
Nylanderia fulva,Nylanderia_fulva,0
Nylanderia jaegerskioeldi,Nylanderia_jaegerskioeldi,0
Nylanderia parvula,Nylanderia_parvula,0
Nylanderia pubens,Nylanderia_pubens,0
Nylanderia pygmaea,Nylanderia_pygmaea,0
Nylanderia smythiesii,Nylanderia_smythiesii,0
Nylanderia steinheili,Nylanderia_steinheili,0
Nylanderia terricola,Nylanderia_terricola,0
Nylanderia troglodytes,Nylanderia_troglodytes,0
Nylanderia usambarica,Nylanderia_usambarica,0
Nylanderia vaga,Nylanderia_vaga,0
Ochetellus flavipes,Ochetellus_flavipes,0
Ochetellus glaber,Ochetellus_glaber,0
Ochetomyrmex bolivianus,Ochetomyrmex_bolivianus,0
Ochetomyrmex neopolitus,Ochetomyrmex_neopolitus,0
Ochetomyrmex semipolitus,Ochetomyrmex_semipolitus,0
Octostruma balzani,Octostruma_balzani,0
Octostruma barberi,Octostruma_barberi,0
Octostruma iheringi,Octostruma_iheringi,0
Octostruma impressa,Octostruma_impressa,0
Octostruma lutzi,Octostruma_lutzi,0
Octostruma rugifera,Octostruma_rugifera,0
Octostruma wheeleri,Octostruma_wheeleri,0
Ocymyrmex barbiger,Ocymyrmex_barbiger,0
Ocymyrmex cilliei,Ocymyrmex_cilliei,0
Ocymyrmex foreli,Ocymyrmex_foreli,0
Ocymyrmex hirsutus,Ocymyrmex_hirsutus,0
Ocymyrmex laticeps,Ocymyrmex_laticeps,0
Ocymyrmex robustior,Ocymyrmex_robustior,0
Ocymyrmex weitzeckeri,Ocymyrmex_weitzeckeri,0
Odontomachus affinis,Odontomachus_affinis,0
Odontomachus bauri,Odontomachus_bauri,0
Odontomachus biumbonatus,Odontomachus_biumbonatus,0
Odontomachus bradleyi,Odontomachus_bradleyi,0
Odontomachus chelifer,Odontomachus_chelifer,0
Odontomachus circulus,Odontomachus_circulus,0
Odontomachus clarus,Odontomachus_clarus,0
Odontomachus coquereli,Odontomachus_coquereli,0
Odontomachus erythrocephalus,Odontomachus_erythrocephalus,0
Odontomachus haematodus,Odontomachus_haematodus,0
Odontomachus insularis,Odontomachus_insularis,0
Odontomachus kuroiwae,Odontomachus_kuroiwae,0
Odontomachus laticeps,Odontomachus_laticeps,0
Odontomachus mayi,Odontomachus_mayi,0
Odontomachus meinerti,Odontomachus_meinerti,0
Odontomachus monticola,Odontomachus_monticola,0
Odontomachus mormo,Odontomachus_mormo,0
Odontomachus opaciventris,Odontomachus_opaciventris,0
Odontomachus relictus,Odontomachus_relictus,0
Odontomachus rixosus,Odontomachus_rixosus,0
Odontomachus ruginodis,Odontomachus_ruginodis,0
Odontomachus scalptus,Odontomachus_scalptus,0
Odontomachus schoedli,Odontomachus_schoedli,0
Odontomachus simillimus,Odontomachus_simillimus,0
Odontomachus troglodytes,Odontomachus_troglodytes,0
Odontomachus turneri,Odontomachus_turneri,0
Odontoponera denticulata,Odontoponera_denticulata,0
Odontoponera transversa,Odontoponera_transversa,0
Onychomyrmex hedleyi,Onychomyrmex_hedleyi,0
Ophthalmopone berthoudi,Ophthalmopone_berthoudi,0
Opisthopsis haddoni,Opisthopsis_haddoni,0
Opisthopsis pictus,Opisthopsis_pictus,0
Orectognathus rostratus,Orectognathus_rostratus,0
Orectognathus versicolor,Orectognathus_versicolor,0
Oxyepoecus bidentatus,Oxyepoecus_bidentatus,0
Oxyepoecus browni,Oxyepoecus_browni,0
Oxyepoecus bruchi,Oxyepoecus_bruchi,0
Oxyepoecus inquilinus,Oxyepoecus_inquilinus,0
Oxyepoecus myops,Oxyepoecus_myops,0
Oxyepoecus punctifrons,Oxyepoecus_punctifrons,0
Oxyepoecus striatus,Oxyepoecus_striatus,0
Oxyepoecus vezenyii,Oxyepoecus_vezenyii,0
Oxyopomyrmex emeryi,Oxyopomyrmex_emeryi,0
Oxyopomyrmex krueperi,Oxyopomyrmex_krueperi,0
Oxyopomyrmex santschii,Oxyopomyrmex_santschii,0
Oxyopomyrmex saulcyi,Oxyopomyrmex_saulcyi,0
Pachycondyla crassinoda,Pachycondyla_crassinoda,0
Pachycondyla harpax,Pachycondyla_harpax,0
Pachycondyla impressa,Pachycondyla_impressa,0
Pachycondyla sculpturata,Pachycondyla_sculpturata,0
Pachycondyla striata,Pachycondyla_striata,0
Pachycondyla subversa,Pachycondyla_subversa,0
Paltothyreus tarsatus,Paltothyreus_tarsatus,0
Papyrius nitidus,Papyrius_nitidus,0
Paraparatrechina glabra,Paraparatrechina_glabra,0
Paraparatrechina illusio,Paraparatrechina_illusio,0
Paraparatrechina oceanica,Paraparatrechina_oceanica,0
Paraparatrechina sauteri,Paraparatrechina_sauteri,0
Paratopula ankistra,Paratopula_ankistra,0
Paratopula catocha,Paratopula_catocha,0
Paratopula ceylonica,Paratopula_ceylonica,0
Paratopula demeta,Paratopula_demeta,0
Paratopula macta,Paratopula_macta,0
Paratrechina gracilescens,Paratrechina_gracilescens,0
Paratrechina kohli,Paratrechina_kohli,0
Paratrechina zanjensis,Paratrechina_zanjensis,0
Perissomyrmex bidentatus,Perissomyrmex_bidentatus,0
Perissomyrmex monticola,Perissomyrmex_monticola,0
Perissomyrmex snyderi,Perissomyrmex_snyderi,0
Peronomyrmex overbecki,Peronomyrmex_overbecki,0
Phalacromyrmex fugax,Phalacromyrmex_fugax,0
Phasmomyrmex paradoxus,Phasmomyrmex_paradoxus,0
Phasmomyrmex polyrhachioides,Phasmomyrmex_polyrhachioides,0
Pheidole aberrans,Pheidole_aberrans,0
Pheidole absurda,Pheidole_absurda,0
Pheidole adrianoi,Pheidole_adrianoi,0
Pheidole ambigua,Pheidole_ambigua,0
Pheidole ampla,Pheidole_ampla,0
Pheidole anastasii,Pheidole_anastasii,0
Pheidole annexa,Pheidole_annexa,0
Pheidole antillana,Pheidole_antillana,0
Pheidole aphrasta,Pheidole_aphrasta,0
Pheidole arctos,Pheidole_arctos,0
Pheidole aspidata,Pheidole_aspidata,0
Pheidole aurea,Pheidole_aurea,0
Pheidole bahai,Pheidole_bahai,0
Pheidole batrachorum,Pheidole_batrachorum,0
Pheidole bergi,Pheidole_bergi,0
Pheidole bicarinata,Pheidole_bicarinata,0
Pheidole bicornis,Pheidole_bicornis,0
Pheidole bilimeki,Pheidole_bilimeki,0
Pheidole calens,Pheidole_calens,0
Pheidole californica,Pheidole_californica,0
Pheidole cameroni,Pheidole_cameroni,0
Pheidole capensis,Pheidole_capensis,0
Pheidole ceres,Pheidole_ceres,0
Pheidole christinae,Pheidole_christinae,0
Pheidole clementensis,Pheidole_clementensis,0
Pheidole clydei,Pheidole_clydei,0
Pheidole colobopsis,Pheidole_colobopsis,0
Pheidole constanciae,Pheidole_constanciae,0
Pheidole constipata,Pheidole_constipata,0
Pheidole coracina,Pheidole_coracina,0
Pheidole coveri,Pheidole_coveri,0
Pheidole crassicornis,Pheidole_crassicornis,0
Pheidole crassinoda,Pheidole_crassinoda,0
Pheidole creightoni,Pheidole_creightoni,0
Pheidole cubaensis,Pheidole_cubaensis,0
Pheidole darwini,Pheidole_darwini,0
